smi_std,smiles,logp,source,units
CCC1CN1C(=O)c1cc(C(=O)N2CC2CC)cc(C(=O)N2CC2CC)c1,CCC1CN1C(=O)c1cc(C(=O)N2CC2CC)cc(C(=O)N2CC2CC)c1,0.59,DB1.sdf,
CC(C)CCS(=O)CCC(C)C,CC(C)CCS(=O)CCC(C)C,2.56,DB1.sdf,
BrBr,BrBr,1.03,DB1.sdf,
CC(C)CCC1C(=S)NC(=S)NC1=S,CC(C)CCC1C(=S)NC(=S)NC1=S,0.95,DB1.sdf,
O=C1C2C3CCC(O3)C2C(=O)N1c1ccc(Cl)cc1Cl,O=C1C2C3CCC(O3)C2C(=O)N1c1ccc(Cl)cc1Cl,0.62,DB1.sdf,
Cc1ccc(N)cc1Br,Cc1ccc(N)cc1Br,2.51,DB1.sdf,
Cc1ccc([N+](=O)[O-])cc1Br,Cc1ccc([N+](=O)[O-])cc1Br,3.25,DB1.sdf,
CCCCOC(=O)c1ccccc1N,CCCCOC(=O)c1ccccc1N,3.74,DB1.sdf,
CCNP(=O)(F)NCC,CCNP(=O)(F)NCC,-0.54,DB1.sdf,
C1=C(CN2CCN(CC3=COc4ccccc4O3)CC2)Oc2ccccc2O1,C1=C(CN2CCN(CC3=COc4ccccc4O3)CC2)Oc2ccccc2O1,2.71,DB1.sdf,
Cn1cc(CCc2ccncc2)c2ccccc21,Cn1cc(CCc2ccncc2)c2ccccc21,4.16,DB1.sdf,
N=C(N)Nc1ccc(Cc2ccc(NC(=N)N)cc2)cc1,N=C(N)Nc1ccc(Cc2ccc(NC(=N)N)cc2)cc1,1.29,DB1.sdf,
CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1,CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1,5.25,DB1.sdf,
CCCCCCCCCCC=CC=O,CCCCCCCCCC/C=C/C=O,5.02,DB1.sdf,
CCCOC(=O)C=Cc1ccccc1,CCCOC(=O)/C=C\c1ccccc1,3.34,DB1.sdf,
CCCCCCC(=O)OCCC,CCCCCCC(=O)OCCC,3.81,DB1.sdf,
CCN1CN(CC)CN(CC)C1,CCN1CN(CC)CN(CC)C1,-0.68,DB1.sdf,
CCCCCCCCCC(OC)OC,CCCCCCCCCC(OC)OC,4.15,DB1.sdf,
CC(C)CCOC(=O)C=Cc1ccccc1,CC(C)CCOC(=O)/C=C/c1ccccc1,4.25,DB1.sdf,
CCCCCCC(=O)OCC(C)C,CCCCCCC(=O)OCC(C)C,4.23,DB1.sdf,
CC(C)OC(=O)C=Cc1ccccc1,CC(C)OC(=O)/C=C/c1ccccc1,3.27,DB1.sdf,
CCNP(=S)(OCC)Oc1ccc(C(C)(C)C)cc1Cl,CCNP(=S)(OCC)Oc1ccc(C(C)(C)C)cc1Cl,6.05,DB1.sdf,
CC=C(C)C(=O)OCC=C(C)CCC=C(C)C,C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C,5.79,DB1.sdf,
CCCCCCC(C)C=O,CCCCCCC(C)C=O,3.2,DB1.sdf,
S=C1N=CC=NC(=S)SSSS1,S=C1/N=C\C=N/C(=S)SSSS1,2.9,DB1.sdf,
CCC(Cl)(Cl)Cl,CCC(Cl)(Cl)Cl,3.17,DB1.sdf,
O=CC(Cl)(Cl)CCl,O=CC(Cl)(Cl)CCl,1.68,DB1.sdf,
CCOCCC(OCC)OCC,CCOCCC(OCC)OCC,1.42,DB1.sdf,
CCCC(C)COC(C)=O,CCCC(C)COC(C)=O,2.76,DB1.sdf,
CC(=O)OCC(C#N)C#N,CC(=O)OCC(C#N)C#N,0.48,DB1.sdf,
C=CC(=O)OCCOCCC#N,C=CC(=O)OCCOCCC#N,-0.03,DB1.sdf,
CCC(CC)COCCOC(=O)CCCCC(=O)OCCOCC(CC)CC,CCC(CC)COCCOC(=O)CCCCC(=O)OCCOCC(CC)CC,5.6,DB1.sdf,
CC(C)OC(=O)CCCCCCN,CC(C)OC(=O)CCCCCCN,2.27,DB1.sdf,
ClOCl,ClOCl,-0.41,DB1.sdf,
CCC(C)OCCO,CCC(C)OCCO,0.49,DB1.sdf,
CCC(F)(Cl)Cl,CCC(F)(Cl)Cl,2.86,DB1.sdf,
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1C1NCCc2cc(OC)cc(OC)c21,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1C1NCCc2cc(OC)cc(OC)c21,5.22,DB1.sdf,
C=CC=CCC1=CC(OC(=O)C2C(C=C(C)C)C2(C)C)C(C)C1=O,C=C/C=C/CC1=CC(OC(=O)C2C(C=C(C)C)C2(C)C)C(C)C1=O,6.15,DB1.sdf,
Cc1ccc(C(C)(C)O)cc1,Cc1ccc(C(C)(C)O)cc1,2.49,DB1.sdf,
CN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,CN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,3.02,DB1.sdf,
CC=C(C)C(=O)OC1CCC2C3CCC4C5(O)CC(O)C6(C)CC7CCCCN7CC6C5CC24OC13O,C/C=C(\C)C(=O)OC1CCC2C3CCC4C5(O)CC(O)C6(C)CC7CCCCN7CC6C5CC24OC13O,3.97,DB1.sdf,
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,4.86,DB1.sdf,
COCC1C(CO)OC(COCC2C(CO)OC(COCC(C)O)C(O)C2O)C(O)C1O,COCC1C(CO)OC(COCC2C(CO)OC(COCC(C)O)C(O)C2O)C(O)C1O,-5.3,DB1.sdf,
O=[N+]([O-])OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,O=[N+]([O-])OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,-4.56,DB1.sdf,
CC12CCC(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)(O)C3O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,CC12CCC(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)(O)C3O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,0.39,DB1.sdf,
NC(=O)NC=O,NC(=O)NC=O,-1.45,DB1.sdf,
C=CCNCl,C=CCNCl,-2.98,DB1.sdf,
CC(C)(C)NCl,CC(C)(C)NCl,-2.46,DB1.sdf,
CCCCCCCCOCCO,CCCCCCCCOCCO,2.53,DB1.sdf,
CC(C)C(O)C#N,CC(C)C(O)C#N,-0.28,DB1.sdf,
CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC,CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC,6.15,DB1.sdf,
CCCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCC,CCCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCC,7.71,DB1.sdf,
COC(C)CC(=O)O,COC(C)CC(=O)O,0.23,DB1.sdf,
CC(NC(C)c1ccccc1)c1ccccc1,CC(NC(C)c1ccccc1)c1ccccc1,4.08,DB1.sdf,
CCCCC(CC)CCC(C)N,CCCCC(CC)CCC(C)N,4.13,DB1.sdf,
COc1ccc(C(C)=O)cc1C,COc1ccc(C(C)=O)cc1C,2.3,DB1.sdf,
CCC(=O)OCCCCCOC(=O)CC,CCC(=O)OCCCCCOC(=O)CC,2.86,DB1.sdf,
C=CC(=O)OC1CC2CCC1C2,C=CC(=O)OC1CC2CCC1C2,2.89,DB1.sdf,
C=C(CO)C(=O)OCC,C=C(CO)C(=O)OCC,0.3,DB1.sdf,
CCOc1ccc(C=O)cc1,CCOc1ccc(C=O)cc1,2.28,DB1.sdf,
CCC(CC)COC(C)=O,CCC(CC)COC(C)=O,2.76,DB1.sdf,
C=CCc1ccc(OC=O)c(OC)c1,C=CCc1ccc(OC=O)c(OC)c1,2.52,DB1.sdf,
CCCCCCOC(=O)CC(C)C,CCCCCCOC(=O)CC(C)C,4.23,DB1.sdf,
CCCCCCOC(=O)C(C)CC,CCCCCCOC(=O)C(C)CC,4.23,DB1.sdf,
CCCCCC(CO)CCC,CCCCCC(CO)CCC,3.71,DB1.sdf,
CCCCOC(=O)CC(SC(CC(=O)OCCCC)C(=O)OCCCC)C(=O)OCCCC,CCCCOC(=O)CC(SC(CC(=O)OCCCC)C(=O)OCCCC)C(=O)OCCCC,5.81,DB1.sdf,
C1COC(OCC2CO2)C(OCC2CO2)O1,C1COC(OCC2CO2)C(OCC2CO2)O1,-1.91,DB1.sdf,
CCCCOCCOCCCO,CCCCOCCOCCCO,0.78,DB1.sdf,
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,3.81,DB1.sdf,
CC1CC=CC(=O)O1,CC1CC=CC(=O)O1,0.39,DB1.sdf,
CNC(=O)Oc1cccc(CCC=O)c1,CNC(=O)Oc1cccc(CCC=O)c1,1.49,DB1.sdf,
CCCCCCOCCOC(=O)CCC(=O)OCCOCCCCCC,CCCCCCOCCOC(=O)CCC(=O)OCCOCCCCCC,4.77,DB1.sdf,
CC(O)c1ccc([N+](=O)[O-])cc1,CC(O)c1ccc([N+](=O)[O-])cc1,1.31,DB1.sdf,
O=S1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(Cl)ccc21,O=S1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(Cl)ccc21,1.59,DB1.sdf,
CON(C)C(=O)CC(SP(=S)(OC)OC)C(=O)N(C)OC,CON(C)C(=O)CC(SP(=S)(OC)OC)C(=O)N(C)OC,0.06,DB1.sdf,
CNCCC=C1c2ccccc2CCc2sccc21,CNCC/C=C1\c2ccccc2CCc2sccc21,4.56,DB1.sdf,
CC(C)CCOC(CO)CC(C)C,CC(C)CCOC(CO)CC(C)C,2.8,DB1.sdf,
C=CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,C=CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,6.38,DB1.sdf,
CCOC(=O)C1CC(C(=O)OCC)C(=O)C1=O,CCOC(=O)C1CC(C(=O)OCC)C(=O)C1=O,-1.04,DB1.sdf,
CC=Cc1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,C/C=C/c1cc2c(c(=O)o1)C(=O)C(O)C(C)O2,-0.68,DB1.sdf,
O=C1OC(=C2C(=O)Oc3ccccc32)C(O)=C1c1ccccc1,O=C1O/C(=C2/C(=O)Oc3ccccc32)C(O)=C1c1ccccc1,0.39,DB1.sdf,
CCCC(=O)OC(C)(C)Cc1ccccc1,CCCC(=O)OC(C)(C)Cc1ccccc1,4.43,DB1.sdf,
C=C(C)C(=O)OCC(CCCC)CCCCCC,C=C(C)C(=O)OCC(CCCC)CCCCCC,6.6,DB1.sdf,
CC(C)c1ccc(CCO)cc1,CC(C)c1ccc(CCO)cc1,3.02,DB1.sdf,
CCCCCOC(=O)C=CC(=O)OCCCCC,CCCCCOC(=O)/C=C/C(=O)OCCCCC,5.14,DB1.sdf,
O=C(O)C=CC(=O)OCCOCCO,O=C(O)/C=C/C(=O)OCCOCCO,-0.32,DB1.sdf,
CC(O)COC(=O)C=CC(=O)O,CC(O)COC(=O)/C=C/C(=O)O,0.37,DB1.sdf,
CC(=O)OCc1c(COC(C)=O)[n+]([O-])c2ccccc2[n+]1[O-],CC(=O)OCc1c(COC(C)=O)[n+]([O-])c2ccccc2[n+]1[O-],-0.74,DB1.sdf,
CCCCNC1CCCCC1,CCCCNC1CCCCC1,3.57,DB1.sdf,
CCC(C)N1C(=O)c2ccccc2C1=O,CCC(C)N1C(=O)c2ccccc2C1=O,2.91,DB1.sdf,
CC(=O)C1(C)CCC2C3CCC4=CC(=O)CCC4=C3CCC21C,CC(=O)C1(C)CCC2C3CCC4=CC(=O)CCC4=C3CCC21C,3.48,DB1.sdf,
CCOC(=O)CCF,CCOC(=O)CCF,1.3,DB1.sdf,
CCCOC(=O)CF,CCCOC(=O)CF,1.3,DB1.sdf,
CC(=O)OC1C(C)C2C(CCC(O)C2(C)O)C(C=O)(CC(O)c2ccoc2)C1C,CC(=O)OC1C(C)C2C(CCC(O)C2(C)O)C(C=O)(CC(O)c2ccoc2)C1C,1.69,DB1.sdf,
CC(=O)OC=C(Cl)COC(C)=O,CC(=O)O/C=C(\Cl)COC(C)=O,1.17,DB1.sdf,
CN(C)c1ccc2c(c1O)C(=O)C1=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3CC1C2,CN(C)c1ccc2c(c1O)C(=O)C1=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3CC1C2,-0.07,DB1.sdf,
CCOP(=O)(CCC#N)OCC,CCOP(=O)(CCC#N)OCC,-0.09,DB1.sdf,
C=CC(=O)NCCc1c[nH]cn1,C=CC(=O)NCCc1c[nH]cn1,-0.21,DB1.sdf,
C(=Cc1cccc(C=Cc2ccccc2)n1)c1ccccc1,C(=C/c1cccc(/C=C/c2ccccc2)n1)\c1ccccc1,5.87,DB1.sdf,
CC1(O)C(=O)CC2CC1C2(C)C,CC1(O)C(=O)CC2CC1C2(C)C,2.42,DB1.sdf,
CCOC(=O)CCCCCC#N,CCOC(=O)CCCCCC#N,1.85,DB1.sdf,
CCOC(=O)CCC#N,CCOC(=O)CCC#N,0.38,DB1.sdf,
C1CCC(OC2CCCC2)C1,C1CCC(OC2CCCC2)C1,3.62,DB1.sdf,
CCCCC(CC)CNc1ccccc1,CCCCC(CC)CNc1ccccc1,4.99,DB1.sdf,
CCNC(C)c1ccccc1,CCNC(C)c1ccccc1,2.44,DB1.sdf,
CCCCC(C=CC(C)=O)CC,CCCCC(/C=C/C(C)=O)CC,3.69,DB1.sdf,
CCCC(C)COCCO,CCCC(C)COCCO,1.48,DB1.sdf,
CC(C)CC(C)CC(CC(C)C)OCCO,CC(C)CC(C)CC(CC(C)C)OCCO,4.2,DB1.sdf,
CCOC(=O)CCC=O,CCOC(=O)CCC=O,0.36,DB1.sdf,
CC1COCC(C)O1,CC1COCC(C)O1,0.52,DB1.sdf,
CCCCCCCc1cc(C)c(O)c(C)c1,CCCCCCCc1cc(C)c(O)c(C)c1,6.1,DB1.sdf,
CCOC(=O)C1CC2C=CC1C2,CCOC(=O)C1CC2C=CC1C2,2.81,DB1.sdf,
CCCCOC(=O)C1OC1C,CCCCOC(=O)C1OC1C,2.31,DB1.sdf,
C=CCOC(=O)C1CC2OC2CC1C,C=CCOC(=O)C1CC2OC2CC1C,2.39,DB1.sdf,
CCOC1CC(C)C=CO1,CCOC1CC(C)C=CO1,1.79,DB1.sdf,
CCNC(=O)CC(C)=O,CCNC(=O)CC(C)=O,-0.3,DB1.sdf,
CCCCC(CC)OCCO,CCCCC(CC)OCCO,1.97,DB1.sdf,
CCOC(=O)C1CCCCC1C(=O)OCC,CCOC(=O)C1CCCCC1C(=O)OCC,3.09,DB1.sdf,
C#CC(O)C=CC,C#CC(O)/C=C/C,0.76,DB1.sdf,
O=C(CCO)OCCc1ccccc1,O=C(CCO)OCCc1ccccc1,1.6,DB1.sdf,
CC(CN)NCCO,CC(CN)NCCO,-1.71,DB1.sdf,
CCCCC(CC)OCCOCCO,CCCCC(CC)OCCOCCO,1.69,DB1.sdf,
COC(C)CC(OC)OC,COC(C)CC(OC)OC,0.37,DB1.sdf,
CC(=O)OC(OC(C)=O)C(Cl)CCl,CC(=O)OC(OC(C)=O)C(Cl)CCl,1.26,DB1.sdf,
CCCCOC(=O)CC(C(=O)OCCCC)P(=O)(OCCCC)OCCCC,CCCCOC(=O)CC(C(=O)OCCCC)P(=O)(OCCCC)OCCCC,5.61,DB1.sdf,
CCOCCOc1ccc(Cl)cc1Cl,CCOCCOc1ccc(Cl)cc1Cl,3.58,DB1.sdf,
CC(=O)OC(Cl)CCl,CC(=O)OC(Cl)CCl,1.3,DB1.sdf,
O=CC(Cl)CCl,O=CC(Cl)CCl,0.76,DB1.sdf,
CC1CC(C)OP(=O)(Cl)O1,CC1CC(C)OP(=O)(Cl)O1,0.84,DB1.sdf,
CC12CCCCC1(C)OP(=S)(Cl)OC2,CC12CCCCC1(C)OP(=S)(Cl)OC2,4.04,DB1.sdf,
CCCC1OP(=O)(Cl)OCC1CC,CCCC1OP(=O)(Cl)OCC1CC,2.31,DB1.sdf,
CCCC1OP(=S)(Cl)OCC1CC,CCCC1OP(=S)(Cl)OCC1CC,4.08,DB1.sdf,
CCOC(=O)CCCCCCl,CCOC(=O)CCCCCCl,3.08,DB1.sdf,
C=C(Cl)c1ccc([N+](=O)[O-])cc1,C=C(Cl)c1ccc([N+](=O)[O-])cc1,3.2,DB1.sdf,
CCOCC(Cl)C(OCC)OCC,CCOCC(Cl)C(OCC)OCC,1.6,DB1.sdf,
CC=CCOC(=O)C=CC,C/C=C/COC(=O)/C=C/C,2.4,DB1.sdf,
CC(CC(C)(C)O)OCCC#N,CC(CC(C)(C)O)OCCC#N,0.39,DB1.sdf,
C=COCC(C)CCCC(C)CC(C)C,C=COCC(C)CCCC(C)CC(C)C,5.6,DB1.sdf,
CC(Cl)(C=O)CCl,CC(Cl)(C=O)CCl,1.21,DB1.sdf,
CC(C)CC(O)CC(CC(C)C)CC(C)C,CC(C)CC(O)CC(CC(C)C)CC(C)C,5.88,DB1.sdf,
COCCOC(=O)N(CO)CO,COCCOC(=O)N(CO)CO,-1.43,DB1.sdf,
CCC(C)C(C)CO,CCC(C)C(C)CO,2.17,DB1.sdf,
CCCN(CCC)C(=O)CCC(=O)OCC,CCCN(CCC)C(=O)CCC(=O)OCC,2.0,DB1.sdf,
C=COCCOCCOCC,C=COCCOCCOCC,0.36,DB1.sdf,
N#CCCOCCOCCO,N#CCCOCCOCCO,-1.67,DB1.sdf,
CCCC(C)COCCOCCO,CCCC(C)COCCOCCO,1.2,DB1.sdf,
CCCCC(CC)COCC(CC)CCCC,CCCCC(CC)COCC(CC)CCCC,6.8,DB1.sdf,
COCCC(C)OC,COCCC(C)OC,0.7,DB1.sdf,
COCCOC(C)OCCOC,COCCOC(C)OCCOC,-0.33,DB1.sdf,
O=C(C[N+](=O)[O-])Nc1ccccc1,O=C(C[N+](=O)[O-])Nc1ccccc1,1.23,DB1.sdf,
C=CCSC,C=CCSC,1.76,DB1.sdf,
CC(=O)OC1C(O)C2CC(C(=O)CCC(=O)O)CCC2(C)C2CCC3(C)C(C(C)CCCC(C)C)CCC3C12,CC(=O)OC1C(O)C2CC(C(=O)CCC(=O)O)CCC2(C)C2CCC3(C)C(C(C)CCCC(C)C)CCC3C12,6.9,DB1.sdf,
CC(C)CCCC(C)C1CCC2C3C(O)C(O)C4CC(C(=O)CCC(=O)O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3C(O)C(O)C4CC(C(=O)CCC(=O)O)CCC4(C)C3CCC12C,6.3,DB1.sdf,
C#CC(OCC)OCC,C#CC(OCC)OCC,0.92,DB1.sdf,
Cc1ccccc1CC=O,Cc1ccccc1CC=O,2.09,DB1.sdf,
C1CC2CC1CC2CNCC1CC2CCC1C2,C1CC2CC1CC2CNCC1CC2CCC1C2,5.13,DB1.sdf,
CC(N)CNCCCO,CC(N)CNCCCO,-1.22,DB1.sdf,
CC(=O)N1CC=Cc2ccccc21,CC(=O)N1CC=Cc2ccccc21,1.64,DB1.sdf,
CC1CC1(C(=O)O)C(=O)O,CC1CC1(C(=O)O)C(=O)O,-0.07,DB1.sdf,
O=C(O)CC(C(=O)O)(c1ccccc1)c1ccccc1,O=C(O)CC(C(=O)O)(c1ccccc1)c1ccccc1,2.18,DB1.sdf,
CC(=O)Nc1nc(-c2ccc([N+](=O)[O-])o2)nn1C,CC(=O)Nc1nc(-c2ccc([N+](=O)[O-])o2)nn1C,1.05,DB1.sdf,
CC(=O)Nc1nnc(-c2ccc([N+](=O)[O-])o2)n1C,CC(=O)Nc1nnc(-c2ccc([N+](=O)[O-])o2)n1C,1.05,DB1.sdf,
CNc1n[nH]c(-c2ccc([N+](=O)[O-])o2)n1,CNc1n[nH]c(-c2ccc([N+](=O)[O-])o2)n1,1.03,DB1.sdf,
Cn1c(N)nnc1-c1ccc([N+](=O)[O-])o1,Cn1c(N)nnc1-c1ccc([N+](=O)[O-])o1,1.03,DB1.sdf,
CCNc1n[nH]c(-c2ccc([N+](=O)[O-])o2)n1,CCNc1n[nH]c(-c2ccc([N+](=O)[O-])o2)n1,1.52,DB1.sdf,
CCCNc1n[nH]c(-c2ccc([N+](=O)[O-])o2)n1,CCCNc1n[nH]c(-c2ccc([N+](=O)[O-])o2)n1,2.01,DB1.sdf,
O=C(CS)OCCCCOC(=O)CS,O=C(CS)OCCCCOC(=O)CS,1.27,DB1.sdf,
O=Cc1cc(Cl)cc(Cl)c1,O=Cc1cc(Cl)cc(Cl)c1,3.0,DB1.sdf,
CCCCCCCCCCC(C)O,CCCCCCCCCCC(C)O,4.7,DB1.sdf,
CCCCCCCCCC(O)CC,CCCCCCCCCC(O)CC,4.7,DB1.sdf,
Nc1cc2n(c(=O)n1)C1OC(CCC2)C(O)C1O,Nc1cc2n(c(=O)n1)C1OC(CCC2)C(O)C1O,-1.81,DB1.sdf,
CCC(CC)COCCC(=O)O,CCC(CC)COCCC(=O)O,2.19,DB1.sdf,
CCCCC(CC)COCCC#N,CCCCC(CC)COCCC#N,2.94,DB1.sdf,
CCCOC(C)CO,CCCOC(C)CO,0.49,DB1.sdf,
CCCCOCCCO,CCCCOCCCO,1.06,DB1.sdf,
C1CCN(SSN2CCCCC2)CC1,C1CCN(SSN2CCCCC2)CC1,2.03,DB1.sdf,
CN(C)CSc1nc2ccccc2s1,CN(C)CSc1nc2ccccc2s1,2.43,DB1.sdf,
Cc1cc(C)c(C(C)C)cc1C,Cc1cc(C)c(C(C)C)cc1C,5.09,DB1.sdf,
CC(=O)CCCCBr,CC(=O)CCCCBr,1.58,DB1.sdf,
CC#CCCO,CC#CCCO,0.62,DB1.sdf,
CC1COC(C(Cl)CCl)O1,CC1COC(C(Cl)CCl)O1,1.45,DB1.sdf,
CCC(CC)COCCC#N,CCC(CC)COCCC#N,1.96,DB1.sdf,
CC(C)(CO)C(O)C#N,CC(C)(CO)C(O)C#N,-0.89,DB1.sdf,
COCCOC(=O)C=CC(=O)OCCOC,COCCOC(=O)/C=C/C(=O)OCCOC,0.66,DB1.sdf,
CCCCCCCCCCCC(=O)OC(C)C,CCCCCCCCCCCC(=O)OC(C)C,6.19,DB1.sdf,
S=P(OCCCl)(OCCCl)OCCCl,S=P(OCCCl)(OCCCl)OCCCl,3.4,DB1.sdf,
CC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C,CC(=O)OC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C,9.32,DB1.sdf,
Cc1ccc(O)c2ccccc12,Cc1ccc(O)c2ccccc12,3.24,DB1.sdf,
Cc1ccc2oc(=O)c(C(=O)O)cc2c1,Cc1ccc2oc(=O)c(C(=O)O)cc2c1,1.37,DB1.sdf,
S=c1[nH]nc(Nc2ccccc2)s1,S=c1[nH]nc(Nc2ccccc2)s1,1.15,DB1.sdf,
Cc1c(-c2ccccc2)[nH]c2ccccc12,Cc1c(-c2ccccc2)[nH]c2ccccc12,4.37,DB1.sdf,
COCCOC(=O)C#N,COCCOC(=O)C#N,-1.37,DB1.sdf,
CCOC(=O)c1cccc(OC)c1,CCOC(=O)c1cccc(OC)c1,2.4,DB1.sdf,
O=C(Cc1ccccc1)NC1CCCCC1,O=C(Cc1ccccc1)NC1CCCCC1,3.28,DB1.sdf,
CCCCCCNC(=O)CCCC,CCCCCCNC(=O)CCCC,3.23,DB1.sdf,
CCOP(N)(=O)SC,CCOP(N)(=O)SC,-0.44,DB1.sdf,
Cc1cc2c(cc1C)C(=O)C(CN1CCCCC1)CC2,Cc1cc2c(cc1C)C(=O)C(CN1CCCCC1)CC2,4.68,DB1.sdf,
C=CC(C)(C)C(=O)O,C=CC(C)(C)C(=O)O,1.8,DB1.sdf,
Cc1ccccc1N=CN(C)C,Cc1ccccc1/N=C/N(C)C,2.25,DB1.sdf,
Cc1ccc(O)c(Cl)c1C,Cc1ccc(O)c(Cl)c1C,3.25,DB1.sdf,
O=NOCCF,O=NOCCF,1.31,DB1.sdf,
CCCCCCCCCCC(O)CC,CCCCCCCCCCC(O)CC,5.19,DB1.sdf,
CC(C)(O)C(=O)OCCc1ccccc1,CC(C)(O)C(=O)OCCc1ccccc1,1.98,DB1.sdf,
CC12CCC(C(=O)C1)C2(C)C,CC12CCC(C(=O)C1)C2(C)C,3.04,DB1.sdf,
CCCCCCCC(C)(C)O,CCCCCCCC(C)(C)O,3.68,DB1.sdf,
CCCC(=CCCC=CCCCCOC(C)=O)CCC,CCCC(=CCC/C=C/CCCCOC(C)=O)CCC,7.37,DB1.sdf,
COc1ccc(Cl)c([N+](=O)[O-])c1,COc1ccc(Cl)c([N+](=O)[O-])c1,2.54,DB1.sdf,
CCCCCCOC(CO)CO,CCCCCCOC(CO)CO,1.97,DB1.sdf,
OCC(CO)OC1CCCCC1,OCC(CO)OC1CCCCC1,1.79,DB1.sdf,
CNNCc1ccccc1,CNNCc1ccccc1,1.17,DB1.sdf,
CNC(=O)Oc1ccccc1O,CNC(=O)Oc1ccccc1O,0.43,DB1.sdf,
CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O,CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O,4.94,DB1.sdf,
Cc1ccccc1C=Cc1ccccc1C,Cc1ccccc1/C=C/c1ccccc1C,5.62,DB1.sdf,
COP(=S)(OC)SCC(Br)N1C(=O)c2ccccc2C1=O,COP(=S)(OC)SCC(Br)N1C(=O)c2ccccc2C1=O,3.24,DB1.sdf,
NC1(CO)CCCC1,NC1(CO)CCCC1,0.13,DB1.sdf,
CC(CN1C(=O)C2=CC=CNC2=Nc2ccccc21)N(C)C,CC(CN1C(=O)C2=CC=CNC2=Nc2ccccc21)N(C)C,0.25,DB1.sdf,
CC(C)C=CC(=O)O,CC(C)/C=C/C(=O)O,1.76,DB1.sdf,
CCCCCN1CCCCC1,CCCCCN1CCCCC1,3.36,DB1.sdf,
O=[N+]([O-])c1cc(Cl)cc(-c2cc(Cl)cc([N+](=O)[O-])c2O)c1O,O=[N+]([O-])c1cc(Cl)cc(-c2cc(Cl)cc([N+](=O)[O-])c2O)c1O,4.88,DB1.sdf,
CCC(=O)c1ccc(Br)cc1,CCC(=O)c1ccc(Br)cc1,3.05,DB1.sdf,
CC(=O)NC(=O)C(N)Cc1c[nH]c2ccccc12,CC(=O)NC(=O)C(N)Cc1c[nH]c2ccccc12,0.42,DB1.sdf,
CC(=O)NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,CC(=O)NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,2.4,DB1.sdf,
O=C=NCC1CCC(CN=C=O)CC1,O=C=NCC1CCC(CN=C=O)CC1,3.92,DB1.sdf,
O=S1CSCS(=O)C1,O=S1CSCS(=O)C1,0.95,DB1.sdf,
O=S1CS(=O)CS(=O)C1,O=S1CS(=O)CS(=O)C1,-0.24,DB1.sdf,
O=C(O)c1ccc2ncccc2c1,O=C(O)c1ccc2ncccc2c1,2.02,DB1.sdf,
Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,3.88,DB1.sdf,
O=C(NC1CCCCC1)c1cccnc1,O=C(NC1CCCCC1)c1cccnc1,2.29,DB1.sdf,
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1F,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1F,-1.74,DB1.sdf,
