molecule,logp,dataset_type
CC1(C)N=C(N)N=C(N)N1c1ccc(OCC(=O)N2CCOCC2)cc1,-1.18,train
COc1ccc(C(=O)Nc2cccc(F)c2)cc1S(=O)(=O)N1CCOCC1,3.64,train
O=C(Nc1ccccc1)NC1CCCCC1,2.77,train
O=C(O)COc1cccc(C(F)(F)F)c1,2.36,train
NCCCc1cccnc1,0.44,train
CN(C)c1cncnc1,0.46,train
CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,4.74,train
COc1cc(N)ccc1C(=O)O,0.45,train
Nc1cccc2cccc(N)c12,1.78,train
O=[N+]([O-])c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,-0.51,train
NS(=O)(=O)c1ccc(I)cc1,1.59,train
CN(C)C(=S)S[Fe](SC(=S)N(C)C)SC(=S)N(C)C,-1.6,train
C=c1[nH]cc(CO)c(=CNN=c2cccc[nH]2)c1=O,2.46,train
FC(F)(F)c1nc(-c2ccc(-c3noc(C(F)(F)F)n3)cc2)no1,6.06,train
C=C(C)C(=O)OCC,1.94,train
NC1C2CCC1c1cc(C(F)(F)F)ccc1C2,3.45,train
CC(N)(Cc1ccc(O)cc1)C(=O)O,-1.89,train
CCCC1CCCc2ncc(C(=O)OC)c(=O)n21,1.14,train
C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(OC(=O)C(=C)C)C2,1.56,train
CCCCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc1ccccc1,4.75,train
O=NN(CCCl)C(=O)NC1CCCC1,2.2,train
CC(=O)c1ccccc1C(=O)O,0.81,train
CN(C)NC(=O)CCC(=O)O,-1.5,train
Cc1[nH]c(=N)sc1C(=O)CCN1CCCCC1,2.13,train
S=C=Nc1ccccc1,3.28,train
c1ccc2[nH]nnc2c1,1.44,train
CN(C)CCN1C(=O)c2ccccc2Nc2cc(Cl)ccc21,3.73,train
COCCN(CCOC)c1ccc(=Nn2c(C)ccc2C)[nH]n1,2.06,train
CCOC(=O)CCc1ccccc1,2.73,train
COc1ccc(N2CCN(CC3CN=C(N)O3)CC2)cc1,0.68,train
Cc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.75,train
CCN1CCc2[nH]c(=N)oc2CC1,0.05,train
O=c1[nH]c(=O)n(C2CCC(CO)O2)cc1I,-0.61,train
CCC(C)NC(=O)C(=Cc1ccccc1)Sc1ccccc1,4.36,train
CNC(=O)CF,-0.83,train
N#CN=[N+]([O-])c1cc[n+]([O-])c2ccccc12,1.12,train
CC(C)(C)C(COc1ccc(Br)cc1)OC(=S)n1ccnc1,5.11,train
CCn1c(SCC(=O)NC(C)(C)C)nnc1C1CCCCC1,3.2,train
FC(F)(F)c1cccc(Cn2cncn2)c1,1.74,train
Cn1c(=O)[nH]c2ncn(C)c2c1=O,-0.22,train
CC(C)NNC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.56,train
Cc1nc(C#N)c(C#N)nc1Cl,1.29,train
Cc1cc(C)cc(OC2OC(CO)C(O)C(O)C2O)c1,0.26,train
OCC(F)(F)C(F)(F)F,1.23,train
N=C(N)N=c1[nH]c(CSCCC(=N)NS(N)(=O)=O)cs1,-0.64,train
c1ccc(-c2ncc3ccccc3n2)cc1,3.42,train
O=[N+]([O-])c1ccc(O[Na])cc1,-1.31,train
CCNC(=O)Cc1ccccc1,1.0,train
COc1ccc2c(c1)N=C(CCC(=O)O)NS2(=O)=O,0.18,train
NC1C2CCC1c1ccc(C(F)(F)F)cc1C2,3.54,train
CC(=O)C=Cc1cccc(C(F)(F)F)c1,3.03,train
CCN(CC)CCC(=O)Nc1c(C)cccc1C,2.21,train
CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,5.25,train
Cc1cc(C)nc(-n2c(C)cc(=O)n2C)n1,0.51,train
CN(C)C(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],0.63,train
Brc1cnc2ccccc2c1,3.03,train
OCCOc1ccccc1,1.16,train
CN(C)C(N(C)C)=S(I)c1ccc(Br)cc1,0.06,train
CC1OC(C)OC(C)O1,0.67,train
CC(C)OC(=O)C1=CC2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,2.82,train
Clc1ccc(Br)cc1NC1=NCCN1,2.05,train
OCC(CO)(CO)CBr,-0.7,train
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,2.4,train
O=S(=O)(Nc1cccc(Cl)c1)C(F)(F)F,4.0,train
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1.47,train
ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,5.78,train
CC=CC(=O)O,0.72,train
O=C(Oc1ccccc1)Oc1ccccc1,3.28,train
NC(=O)OCc1ccccc1,1.2,train
NC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.91,train
CCCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.4,train
CC(C)CCn1cnc([N+](=O)[O-])n1,1.34,train
CNC(=O)Oc1ccccc1F,1.25,train
O=C(CCOCCCc1ccccc1)NCCNCCc1ccc(O)c2[nH]c(=O)sc12,1.91,train
CCCCCOc1ccc2ccc(=O)oc2c1,3.92,train
NC(=O)CF,-1.05,train
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1N,0.83,train
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,3.8,train
CC(=O)CNc1ccccc1C(=O)O,1.85,train
Cc1cccc(N=NN(C)C)c1,2.85,train
OC1CC2CCC1C2,1.37,train
COc1ccc(CCCC(=O)O)cc1,2.33,train
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.2,train
N#CCNc1ccccc1C(N)=O,0.5,train
CCOCCCn1ccc(=O)c(O)c1C,0.12,train
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccn3)c2s1,0.95,train
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCSc3ccccc3)c2s1,1.84,train
CCCCCCC[N+](C)(C)CCCCS(=O)(=O)[O-],-1.23,train
Cc1cnc2ccccc2c1,2.53,train
Cc1cccc(O)c1,1.96,train
CC(=O)OC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(c5coc(O)c5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,1.71,train
CCOc1ccc(NC(=O)OCCCl)cc1OCC,2.62,train
CSc1nc(=N[NH+]=[N-])nc(N=C(C)C)[nH]1,3.0,train
NC(=S)NN=Cc1ccc(O)cn1,1.04,train
CCC(C)c1ccc(OCC(=O)O)cc1,3.12,train
COc1cc(C(=O)Nc2cccc(C#N)c2)cc(OC)c1OC,3.44,train
Clc1ccc2nccnc2c1,2.1,train
C1CCC(C2CO2)CC1,2.43,train
O=C(NP(=O)(N1CC1)N1CC1)c1ccc(I)cc1,2.25,train
CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NCC(=O)[O-],-2.33,train
CCc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.75,train
COC(=O)C(C#N)=Cc1ccc(I)o1,2.85,train
CC(=O)c1ccccc1S(I)=C(N(C)C)N(C)C,-0.81,train
CC(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(N)=O,-1.32,train
O=C1C=CC(=O)C(c2ccccc2)=C1,1.95,train
CC(=O)Nc1cc(Cl)cc(Cl)c1,3.17,train
CCCCCCCCCCCCCc1cccc(S(=O)(=O)O[Na])c1,2.52,train
CNC(=O)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.45,train
CNCc1ccccc1,1.52,train
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,1.73,train
NC(=S)c1ccccc1N,0.99,train
CCCCN(CC)N=O,1.63,train
CN(N=Cc1ccc(Br)cc1)P(=O)(N1CC1)N1CC1,0.31,train
CCCOc1ccc(NC(=O)Cc2c(O)n(-c3ccc(Cl)cc3)c(=S)n2C2CC2)cc1,5.41,train
Cc1nc(=N)nc(C(Cl)(Cl)Cl)[nH]1,1.77,train
CC(=O)OCC(Cn1ccnc1[N+](=O)[O-])OC(C)=O,-0.05,train
CCCCCc1cc(CCCCn2cc(O)c3ccccc3c2=O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,9.07,train
CCCOC(=O)n1c(=NC(=O)OC)[nH]c2cc(C(=O)c3ccccc3)ccc21,3.43,train
CCOC(=O)c1ccsc1,2.32,train
O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1,1.0,train
CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,0.99,train
CN(C(=O)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,3.45,train
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,6.5,train
CCCCc1c(C)nc(=NCC)[nH]c1OS(=O)(=O)N(C)C,2.7,train
COC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,2.26,train
CC(C)c1cccc(C(C)C)c1O,3.79,train
Brc1cccc(Br)c1NC1=NCCN1,1.96,train
c1ccc(-n2cnnn2)cc1,1.09,train
FC(F)Oc1ccc(NC(=S)NC[C@@H]2CCCO2)cc1Cl,3.74,train
COc1ccc2cc[nH]c2c1,2.06,train
O=C(CCl)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.59,train
O=c1c2ccccc2nc2n1CCC2,1.07,train
Cc1ccccc1N,1.32,train
CON(C)C(=O)Nc1ccc(F)cc1,1.46,train
CC(C)(C)NC(=O)C1CN(C(=O)OCc2ccccc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,4.67,train
Nc1cccc2cc3ccccc3cc12,3.69,train
C#CCOc1c(Cl)cc(N=CNOC)cc1Cl,3.3,train
CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(=O)O,3.2,train
COc1ccc(C(C)=O)c(OC)c1OC,1.63,train
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,5.76,train
O=C(CCn1cnc([N+](=O)[O-])n1)NCCO,-1.32,train
O=P(N1CCCC1)(N1CCCC1)N1CCCC1,1.67,train
O=C1C=NC(c2ccc(Cl)cc2)c2cc(Br)ccc2N1,3.78,train
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,4.1,train
O=c1[nH]cc(O)[nH]1,-1.69,train
O=S(=O)(O)c1cc(O)c2ccccc2c1,-0.18,train
CCC(C)NC(=O)C=C(Cl)c1ccc(Cl)cc1,3.61,train
C1=CCCC=CCCC=CCC1,5.5,train
CN(C)CCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,5.1,train
COc1ccccc1C=CC(C)=O,2.42,train
CCNC(=O)c1c[nH]c2ccccc12,1.62,train
OC(c1ccccc1)c1ccccc1,2.67,train
CCOC(=O)CC,1.21,train
CCCCOCCOCCSC#N,1.68,train
CCNC(=O)c1ccco1,0.61,train
CNc1ccc(S(N)(=O)=O)cc1,0.08,train
CCOc1ccccc1OCC,2.42,train
CSc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,2.95,train
CC(C)NC(O)=NO,0.2,train
N=C(N)NN=Cc1ccc(Br)cc1,1.3,train
O=C(O)C1CCNCC1,-3.05,train
CCCCN(SN(C)C(=O)ON=C(C)SC)C(C)=O,2.4,train
O=c1[nH]c2ccccc2cc1-c1ccccc1,2.99,train
CCCc1cccc(OCC(=O)O)c1,2.71,train
CCc1ccccc1OCC(=O)O,2.53,train
Nc1ccccc1,0.9,train
C[C@@H]1CCC2[C@](C)(CC[C@@H]3OC(C)(C)OC[C@@]23C)[C@@]12CCC1(COC(=O)C1)O2,4.24,train
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,6.97,train
CCOP(=O)(SC(C)CC)N1CCSC1=O,1.68,train
CCN=c1[nH]c(SC(F)F)nc(=NC)[nH]1,2.68,train
Cn1c(CO)cnc1[N+](=O)[O-],-0.35,train
O=C(N=c1cn[nH]s1)Nc1ccccc1,1.77,train
CN1CSC(=S)N(C)C1,1.4,train
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,4.13,train
ON=Cc1ccc(F)cc1,2.03,train
CCCCC(NC(C)=O)C(=O)OC,0.79,train
COC1=CC(=O)C=C(OC)C1=O,-0.06,train
Nc1ccc2cc3ccc(N)cc3nc2c1,1.83,train
Cc1cncc(Cl)n1,1.04,train
COc1cc(C(=O)Nc2ccc3nn(C4CCCCC4)nc3c2)cc(OC)c1OC,4.45,train
Cc1cccc(NC(=O)Cc2ccccc2)c1,3.14,train
CC(=O)Nc1ccc(Br)c(Cl)c1F,2.86,train
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,2.46,train
O=S(=O)(c1ccccc1)c1cccc2cccnc12,2.33,train
c1ccc(-c2cc3ccccc3cn2)nc1,3.05,train
CCC1COC(Cn2cncn2)(c2ccc(NC(=O)NC)cc2)O1,0.62,train
O=C(c1ccc(-c2ccccc2)cc1)c1ccc2n1CCC2C(=O)O,4.27,train
Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1,1.68,train
NS(=O)(=O)c1ccc(SCCCCCO)cc1,1.04,train
CCCCCCNC(=O)NN,0.46,train
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.78,train
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.42,train
Brc1ccc(-c2ccccc2)cc1,4.96,train
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccc(O)cc1,1.14,train
CS(=O)(=O)c1cccc2ccccc12,1.74,train
CS(=O)(=O)ON1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,1.71,train
Cc1ccno1,0.45,train
CC(C)(N)Cc1ccc(Cl)cc1,2.6,train
CCCCCC(=O)OCCOCn1cnc2c(=O)[nH]c(=N)[nH]c21,0.93,train
CCCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(CC)C1,3.21,train
CC(=O)/N=c1/sc2nc3ccccc3nc2n1N(C(C)=O)C(C)=O,1.1,train
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3.5,train
Ic1ccccc1,3.25,train
CCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.61,train
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,1.81,train
CC(C)CN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,3.66,train
Nc1ccc(O)c([N+](=O)[O-])c1,0.96,train
O=C(NCO)c1ccccc1,0.4,train
CCOC1(c2ccccc2)OCCN(C)C1C,2.27,train
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1,2.79,train
O=CN1CCCC1,-0.32,train
CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1,3.77,train
NCCCCc1ccncc1,0.86,train
COc1cccc(OCC(=O)NNC(C)C)c1,1.33,train
CCCCCN=c1[nH]c(SC(F)F)nc(=NC)[nH]1,4.42,train
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,4.3,train
CCOC(=O)c1c(-n2c(O)c3c(c2O)CC(C)=C(C)C3)sc(C)c1C,4.56,train
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)(Cl)Cl)NS2(=O)=O,0.82,train
CCCCNc1ccccc1C(=O)OCC(=O)N[C@@H]1CCS(=O)(=O)C1,4.09,train
CC(=O)C(O)O,-0.72,train
O=C1OC(=Nc2ccc(Cl)cc2)C2=C1CCCC2,3.84,train
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,4.4,train
CCCCCCOC(=O)c1cc(O)c(O)c(O)c1,3.17,train
Cc1c(O)c(=O)ccn1-c1ccccc1,1.12,train
CC(C)(C)C(COc1ccc([N+](=O)[O-])cc1)OC(=O)n1ccnc1,3.35,train
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.25,train
Cc1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)c(C)c1,4.1,train
CN(C)C(=O)C12CC3CC(CC(C3)C1)C2,2.55,train
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Br,2.69,train
Oc1cnc2ccccc2c1,2.08,train
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.6,train
CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,2.72,train
N=c1[nH]c(F)nc2c1ncn2C1OC(CO)C(O)C1O,-0.8,train
Cc1cccc(Cl)c1O,2.8,train
CSc1nc(=Nc2ccc(Cl)cc2)nc(C(Cl)(Cl)Cl)[nH]1,5.71,train
O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,0.63,train
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(C)ccc3n2)cc1,4.11,train
CN(c1ccccc1)c1ccccc1,3.9,train
CN(C)S(=O)(=O)c1ccc(N)cc1,0.67,train
Clc1cc(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.81,train
O=c1[nH]c2c(O)ccc(CCNCCCOCCSCCc3ccccc3)c2s1,1.73,train
O=C(O)c1ccccc1F,1.77,train
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,4.72,train
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1Nc1ccccc1,3.42,train
O=C(C=Cc1cccc(Cl)c1)C(F)(F)F,3.58,train
COC(=O)c1ccccc1C(=O)O,1.13,train
COC(=O)C1=CC2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1.94,train
CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.72,train
COc1ccc(C(C[N+](=O)[O-])c2ccc(OC)cc2)cc1,3.57,train
O=C(O)c1ccc(O)cc1O,1.63,train
Cn1cnc2ccccc2c1=O,0.69,train
CCC(CC)COC(N)=O,1.98,train
CCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-1.97,train
CC(=O)Oc1cccc([N+](=O)[O-])c1,1.82,train
CC(=O)Nc1cccs1,1.1,train
Cc1ccccc1O,1.95,train
CC(C)(C)C(COc1ccc(Cl)cc1)OC(=O)n1ccnc1,4.19,train
CC(C)(C)C(=O)CC(C(O)C(C)(C)C)n1cncn1,1.95,train
CC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(=O)CC21C,2.45,train
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCc3cccc4ccccc34)c2s1,2.54,train
O=c1[nH]c2ccccc2[nH]1,1.12,train
C=C(C)C(=O)OCCCOC(=O)C(=C)C,1.86,train
CCN(CC)S(=O)(=O)c1ccc(C(=O)N2CCNC(=O)C2CC(=O)OC)cc1,1.14,train
CNCc1cccnc1,0.39,train
NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,-3.31,train
O=[N+]([O-])C=Cc1cccc(Cl)c1,2.57,train
CC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(N)=O,0.39,train
Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1Cl,5.82,train
CCOCc1ccccc1NC(=O)OCCN1CCCCC1,2.72,train
CCOc1cccc(-c2nnc(C)n(NC)c2=O)c1,1.91,train
Brc1ccccc1Br,3.64,train
Cc1cc(O)cc(C)c1Cl,3.27,train
C=Cc1cc(C)ccc1C,4.16,train
CNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,3.06,train
O=C(O)c1cccc(O)c1,1.5,train
Clc1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1,3.66,train
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,-0.3,train
CCC(C)C(N)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)O,-0.04,train
CN(C)c1cncc(C(N)=O)n1,0.38,train
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,7.6,train
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.31,train
O=C(CN1CCCCC1)Nc1cccc(F)c1,2.85,train
CCCCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.29,train
CCCCCCCCOC1OC(CO)C(O)C(O)C1O,1.46,train
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,4.2,train
CCOC(=O)Cn1nc2ccccc2n1,1.85,train
CS(=O)c1cccs1,0.91,train
CCCNC1CC2CC1c1ccccc12,3.3,train
NC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.33,train
O=C1c2ccccc2C(=O)N1c1ccccc1S(=O)C(F)(F)F,3.3,train
COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.0,train
Cc1ccc(C)n1N(C)c1ccc(N2CCOCC2)nn1,2.21,train
C=CCOC(C)=O,0.97,train
COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1,2.17,train
CCCc1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1,4.09,train
Cc1csc(S(C)=O)c1[N+](=O)[O-],2.19,train
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.85,train
CCN=c1[nH]c(SC(F)F)nc(=NCC(C)C)[nH]1,4.3,train
N#CCCCCl,0.56,train
CCC(=O)n1c(=O)[nH]cc(F)c1=O,0.19,train
NC(=O)c1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,1.86,train
Cc1ccccc1NC(=O)NN,0.36,train
CCCN(CCC)C1COc2c(O)cccc2C1,3.3,train
Nc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.54,train
CCOC(=O)CN(C(=O)CCl)c1ccccc1Cl,2.3,train
NC(=O)C(C(=O)/C=C/c1ccc(Cl)cc1)=C1SCS1,3.64,train
Cc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,2.62,train
NS(=O)(=O)c1ccc(SCCCCO)cc1,0.93,train
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.77,train
[O-][n+]1nc2ccccc2c2ccccc21,2.24,train
CC(CO)CO,0.24,train
Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1.84,train
COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,-0.02,train
CCCCc1c(O)[nH]c(=O)[nH]c1=O,0.77,train
O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.72,train
C=C(C)CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1C1CCCC1,4.73,train
Cc1cc(C)c([C@H]2[C@@H]3CCCC=C3C(C#N)C(=N)C2(C#N)C#N)c(C)c1,5.48,train
Cc1cnc(-c2ccc(C(C)C(=O)O)cc2)s1,3.15,train
Cc1cc(=O)[nH]n1-c1ccncn1,1.4,train
CCCNC(=O)c1cccs1,1.68,train
CCOC(=O)c1cncn1C(C)c1ccccc1,3.05,train
CC(C(O)c1ccccc1)N(C)C,1.7,train
Oc1ccccc1Cl,2.15,train
[O-][n+]1onc(Cc2ccccc2)c1Cc1ccccc1,3.65,train
Clc1cc(Cl)c2c(c1)Oc1ccc(Cl)c(Cl)c1O2,7.1,train
O=C(NCCNCC(O)COc1ccc(-c2ncc[nH]2)cc1)Nc1ccccc1,1.19,train
Cc1c2cc[nH]cc2c(C)c2c1nc1ccccc12,4.8,train
CCCCCC(=O)O,1.92,train
CC(C)N(CCC(C(N)=O)c1ccc(-c2ccccc2)cc1)C(C)C,3.66,train
CC(C)N(C(=O)COC(=O)c1ccccc1)C(C)C,2.56,train
O=NN(CCCl)C(=O)NC1CCCCCCCCCCC1,5.64,train
NC(=O)CCC(N)C(=O)O,-3.64,train
COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1Cl,1.65,train
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.2,train
CC(C)CCOC(=O)c1cc(O)c(O)c(O)c1,2.8,train
COc1cc(S(C)=O)ccc1-c1cn2cccnc2n1,0.63,train
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccccc2)cc1,2.56,train
Cc1no[n+]([O-])c1C(N)=O,0.36,train
CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2ccccc2S1(=O)=O,3.06,train
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0.13,train
COc1ccc(OCCOS(=O)(=O)c2ccc(C)cc2)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,4.65,train
CN(C)C(=O)n1cc(F)c(=O)[nH]c1=O,-0.37,train
Nc1cccc(C(=O)O)c1,0.65,train
CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC12C,2.36,train
Nc1cccc2c1Cc1ccccc1-2,3.18,train
N=c1[nH]cnc2c1ncn2C1OC2CO[PH](=O)(=O)OC1C2O,-2.96,train
O=S(Cc1ccccc1)Cc1ccccc1,1.99,train
CCCCCCCCCCCCCCP(C)(C)(C)Br,2.06,train
O=Cc1c[nH]c(=O)[nH]c1=O,-1.03,train
FC(F)(c1ccccc1)C(F)(F)c1ccccc1,5.0,train
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,3.83,train
CC(N)C(=O)O,-2.85,train
Nc1ccc2c(c1)Cc1cc(Br)ccc1-2,3.92,train
Cc1cccc(Br)c1,3.41,train
c1ccc2c(c1)OCCO2,2.01,train
CC(C)CCn1c(=NCCO)[nH]c2c1c(=O)n(C)c(=O)n2C,5.36,train
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3cc4ccccc4o3)c2s1,2.86,train
Cc1cc2ccccc2n1C,2.82,train
CSc1nnc(C(C)C)c(=O)n1N,1.01,train
Nc1ccc(C(=O)NN=Cc2ccccc2O)cc1,2.16,train
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,5.19,train
Cc1ccc(Cl)c(NS(=O)(=O)c2nc(C)n(-c3ccccc3)n2)c1Cl,4.4,train
CN(C)c1ccc(N(C)C)nn1,0.99,train
CC(C)C(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.6,train
CC(=O)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.67,train
c1ccc2ncncc2c1,1.0,train
COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)c(Cl)c1,5.22,train
Cc1cccc(C)c1C,3.66,train
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)(Cl)Cl,1.97,train
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,4.04,train
CCOC(=O)C(N)Cc1ccc(O)c(O)c1,0.28,train
CCOC(=O)C=COc1ccccc1Cl,3.55,train
CC(=O)NC(C=O)C(=O)NC(Cc1ccccc1)C(N)O,-0.79,train
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCO2,0.57,train
NCCCN1CCN(CCCN)CC1,-1.43,train
NNC(=O)c1ccnc([N+](=O)[O-])c1,-0.76,train
NCc1ccco1,0.37,train
CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,1.38,train
